PLAYER_NAME,year,totalPts,totalPf,totalTo,totalBlk,totalStl,totalAst,totalReb,totalDreb,totalOreb,totalFta,totalFtm,totalFg3a,totalFg3m,totalFga,totalFgm,totalGames,totalEfficiency,injury_name,status,count,player_position,team_abbreviation,age,player_height,player_weight
Shelden Williams,2011,143.0,77.0,22.0,12.0,8.0,22.0,133.0,89.0,44.0,51.0,41.0,0.0,0.0,100.0,51.0,36.0,-52.0,right eye injury,DNP,8,PF,NJN,28.0,205.74,113.398
Shelvin Mack,2013,331.0,82.0,61.0,1.0,40.0,166.0,103.0,92.0,11.0,41.0,30.0,110.0,41.0,294.0,130.0,62.0,34.0,sprained left ankle,DNP,1,PG,ATL,24.0,190.5,93.89355
Skal Labissiere,2019,258.0,113.0,40.0,39.0,12.0,55.0,219.0,138.0,81.0,52.0,37.0,20.0,7.0,197.0,107.0,52.0,-46.0,left knee injury,out indefinitely,2,PF,ATL,24.0,208.28,106.59412
Solomon Hill,2013,39.0,20.0,13.0,3.0,7.0,18.0,39.0,27.0,12.0,9.0,7.0,28.0,6.0,49.0,13.0,24.0,0.0,sore back,DNP,3,SF,IND,23.0,200.66,102.0582
Solomon Hill,2016,497.0,179.0,68.0,21.0,70.0,127.0,313.0,257.0,56.0,128.0,110.0,181.0,69.0,385.0,159.0,89.0,-41.0,personal reasons,DTD,2,SF,NOP,26.0,200.66,102.0582
Solomon Jones,2010,242.0,147.0,53.0,41.0,16.0,39.0,171.0,105.0,66.0,98.0,68.0,4.0,0.0,210.0,87.0,64.0,-104.0,placed on IL,P,1,C,IND,26.0,208.28,111.13004
Solomon Jones,2013,46.0,40.0,18.0,6.0,11.0,7.0,49.0,25.0,24.0,16.0,10.0,1.0,0.0,46.0,18.0,20.0,-24.0,torn lateral meniscus in left knee,DNP,8,C,ORL,29.0,208.28,106.59412
Sonny Weems,2010,772.0,148.0,106.0,15.0,54.0,145.0,242.0,188.0,54.0,115.0,88.0,56.0,14.0,675.0,335.0,80.0,-146.0,ankle injury,DTD,16,SG,TOR,24.0,198.12,92.07918
Spencer Dinwiddie,2014,32.0,9.0,5.0,0.0,3.0,23.0,5.0,5.0,0.0,5.0,5.0,19.0,5.0,33.0,11.0,9.0,-29.0,sprained left ankle,out for season,2,PG,DET,22.0,198.12,90.7184
Spencer Dinwiddie,2015,209.0,80.0,51.0,8.0,25.0,133.0,74.0,68.0,6.0,70.0,58.0,62.0,11.0,208.0,70.0,43.0,-64.0,sore left knee,DTD,2,PG,CHI,23.0,198.12,90.7184
Spencer Dinwiddie,2018,1272.0,211.0,173.0,19.0,67.0,516.0,266.0,225.0,41.0,373.0,299.0,465.0,153.0,976.0,410.0,87.0,-223.0,right thumb injury,DTD,2,PG,BKN,26.0,198.12,95.25432
Spencer Hawes,2010,658.0,208.0,123.0,86.0,25.0,148.0,448.0,317.0,131.0,90.0,49.0,68.0,23.0,622.0,293.0,77.0,-207.0,strained back,DNP,1,C,PHI,23.0,215.9,111.13004
Spencer Hawes,2011,438.0,145.0,73.0,48.0,25.0,95.0,372.0,274.0,98.0,59.0,35.0,21.0,3.0,422.0,200.0,59.0,50.0,strained lower back,DNP,19,C,PHI,24.0,215.9,111.13004
Spencer Hawes,2013,1101.0,232.0,157.0,128.0,32.0,243.0,698.0,532.0,166.0,184.0,144.0,183.0,75.0,925.0,441.0,84.0,-210.0,sore left knee,DNP,2,C,CLE,26.0,215.9,111.13004
Spencer Hawes,2015,493.0,201.0,79.0,48.0,30.0,123.0,303.0,261.0,42.0,75.0,54.0,180.0,59.0,477.0,190.0,90.0,27.0,tightness in lower back,DTD,7,C,CHA,28.0,215.9,111.13004
Stanley Johnson,2015,376.0,97.0,58.0,7.0,35.0,58.0,160.0,127.0,33.0,69.0,55.0,111.0,37.0,367.0,142.0,41.0,-70.0,sprained right shoulder,DTD,1,SF,DET,20.0,200.66,111.13004
Stanley Johnson,2018,662.0,169.0,103.0,19.0,89.0,113.0,282.0,242.0,40.0,131.0,100.0,280.0,78.0,634.0,242.0,72.0,1.0,toe injury,DTD,5,SF,NOP,23.0,200.66,111.13004
Stephen Curry,2012,1006.0,142.0,156.0,13.0,85.0,337.0,217.0,183.0,34.0,151.0,133.0,323.0,149.0,793.0,362.0,58.0,198.0,sprained right ankle,DNP,3,PG,GSW,25.0,190.5,83.91452
Stephen Curry,2013,2246.0,252.0,322.0,18.0,160.0,752.0,385.0,322.0,63.0,379.0,336.0,779.0,334.0,1759.0,788.0,96.0,321.0,bruised/sprained left ankle,DNP,3,PG,GSW,26.0,190.5,83.91452
Stephen Curry,2014,2151.0,216.0,318.0,14.0,161.0,714.0,389.0,334.0,55.0,411.0,368.0,699.0,293.0,1532.0,745.0,92.0,766.0,sprained right ankle / sore right foot,P,2,PG,GSW,27.0,190.5,86.18248
Stephen Curry,2015,2846.0,217.0,358.0,17.0,210.0,752.0,481.0,400.0,81.0,557.0,494.0,1008.0,456.0,1939.0,948.0,107.0,1219.0,bruised lower left leg,DTD,6,PG,GSW,28.0,190.5,86.18248
Stephen Curry,2018,1943.0,170.0,221.0,27.0,108.0,397.0,379.0,330.0,49.0,357.0,329.0,753.0,330.0,1317.0,642.0,73.0,554.0,strained left groin,out indefinitely,3,PG,GSW,31.0,190.5,86.18248
Stephen Curry,2019,1914.0,184.0,203.0,25.0,90.0,387.0,392.0,340.0,52.0,344.0,322.0,834.0,338.0,1378.0,627.0,72.0,582.0,fractured left hand,out indefinitely,3,PG,GSW,32.0,190.5,83.91452
Stephen Jackson,2010,1838.0,224.0,306.0,41.0,145.0,348.0,455.0,377.0,78.0,480.0,385.0,455.0,161.0,1513.0,646.0,93.0,-23.0,hyperextended left knee,DNP,13,SG-PF,CHA,33.0,203.2,97.52228
Sterling Brown,2018,343.0,107.0,41.0,15.0,34.0,51.0,213.0,176.0,37.0,37.0,33.0,146.0,52.0,309.0,129.0,75.0,-54.0,right wrist injury,DTD,2,G,MIL,24.0,198.12,105.233345
Sterling Brown,2019,468.0,112.0,75.0,13.0,44.0,111.0,259.0,220.0,39.0,76.0,55.0,188.0,69.0,387.0,172.0,72.0,153.0,sprained right shoulder,DTD,3,G,MIL,25.0,195.58,99.33665
Steve Blake,2011,244.0,77.0,49.0,3.0,34.0,147.0,117.0,102.0,15.0,28.0,23.0,143.0,51.0,239.0,85.0,63.0,6.0,costochondral  fracture in chest,rib,2,PG,LAL,32.0,190.5,78.01782
Steve Blake,2013,582.0,124.0,126.0,10.0,54.0,353.0,221.0,198.0,23.0,76.0,60.0,298.0,120.0,497.0,201.0,69.0,-160.0,torn ligament in right elbow,out indefinitely,27,PG,GSW,34.0,190.5,78.01782
Steve Nash,2010,1574.0,126.0,361.0,8.0,55.0,1046.0,345.0,306.0,39.0,330.0,300.0,304.0,118.0,1157.0,578.0,101.0,404.0,strained groin,DNP,6,PG,PHX,37.0,190.5,80.73937
Steve Nash,2011,661.0,67.0,183.0,3.0,32.0,594.0,174.0,147.0,27.0,137.0,127.0,148.0,58.0,519.0,238.0,52.0,177.0,bruised right quadricep,DNP,4,PG,PHX,38.0,190.5,80.73937
Steve Nash,2013,671.0,87.0,140.0,6.0,29.0,350.0,151.0,124.0,27.0,134.0,124.0,141.0,59.0,523.0,244.0,59.0,-18.0,rest,DNP,23,PG,LAL,40.0,190.5,80.73937
Steve Novak,2012,763.0,107.0,29.0,16.0,31.0,33.0,198.0,175.0,23.0,42.0,37.0,461.0,214.0,560.0,256.0,91.0,233.0,flu,DNP,2,SF,NYK,30.0,208.28,106.59412
Steve Novak,2014,162.0,45.0,6.0,5.0,8.0,12.0,57.0,52.0,5.0,4.0,2.0,104.0,48.0,121.0,56.0,62.0,63.0,appendectomy,out indefinitely,2,SF,OKC,32.0,208.28,102.0582
Steve Novak,2015,67.0,15.0,3.0,2.0,1.0,9.0,19.0,17.0,2.0,0.0,0.0,47.0,19.0,59.0,24.0,30.0,-30.0,sprained MCL in left knee,out for season,3,SF,MIL,33.0,208.28,102.0582
Steve Novak,2016,24.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,18.0,7.0,19.0,8.0,16.0,-5.0,illness,DTD,1,SF,MIL,34.0,208.28,102.0582
Steven Adams,2014,564.0,287.0,115.0,101.0,52.0,57.0,562.0,350.0,212.0,214.0,106.0,1.0,0.0,401.0,229.0,108.0,52.0,migraine headache,DTD,3,C,OKC,21.0,213.36,115.66596
Steven Adams,2015,518.0,228.0,83.0,89.0,34.0,65.0,508.0,305.0,203.0,188.0,100.0,1.0,0.0,369.0,209.0,74.0,158.0,sprained right elbow,DTD,1,C,OKC,22.0,213.36,115.66596
Steven Adams,2016,1052.0,268.0,144.0,97.0,87.0,89.0,782.0,470.0,312.0,325.0,206.0,2.0,0.0,692.0,423.0,101.0,500.0,concussion,DTD,1,C,OKC,23.0,213.36,115.66596
Sundiata Gaines,2010,158.0,23.0,23.0,0.0,19.0,54.0,41.0,31.0,10.0,61.0,29.0,40.0,13.0,127.0,58.0,48.0,16.0,fractured right hip,out for season,1,PG,NJN,25.0,185.42,90.7184
Svi Mykhailiuk,2018,112.0,18.0,22.0,0.0,9.0,27.0,23.0,18.0,5.0,21.0,15.0,64.0,21.0,109.0,38.0,29.0,-30.0,placed on IL,out for season,2,F,DET,22.0,203.2,92.98636
Svi Mykhailiuk,2019,267.0,53.0,34.0,3.0,24.0,63.0,70.0,55.0,15.0,21.0,16.0,170.0,63.0,252.0,94.0,53.0,8.0,strained right hip,DTD,1,F,DET,23.0,200.66,92.98636
T.J. McConnell,2015,237.0,64.0,86.0,8.0,51.0,188.0,162.0,139.0,23.0,17.0,10.0,48.0,17.0,226.0,105.0,39.0,-149.0,sprained right ankle,DTD,1,PG,PHI,24.0,187.96,90.7184
T.J. McConnell,2016,487.0,127.0,133.0,7.0,106.0,382.0,204.0,167.0,37.0,62.0,43.0,70.0,24.0,453.0,210.0,86.0,-286.0,sprained right wrist,DTD,1,PG,PHI,25.0,187.96,90.7184
T.J. Warren,2014,64.0,16.0,9.0,2.0,7.0,5.0,22.0,10.0,12.0,2.0,2.0,14.0,6.0,59.0,28.0,14.0,-40.0,fractured left thumb,out indefinitely,2,SF,PHX,21.0,203.2,97.52228
T.J. Warren,2016,506.0,94.0,39.0,16.0,44.0,40.0,137.0,75.0,62.0,87.0,63.0,70.0,21.0,475.0,211.0,40.0,-138.0,illness,DTD,5,SF,PHX,23.0,203.2,102.0582
T.J. Warren,2019,830.0,122.0,61.0,21.0,48.0,63.0,175.0,140.0,35.0,136.0,112.0,165.0,64.0,670.0,327.0,49.0,7.0,concussion,DTD,4,SF,IND,26.0,203.2,99.79024
TJ Leaf,2017,114.0,30.0,7.0,5.0,5.0,8.0,56.0,35.0,21.0,9.0,5.0,28.0,15.0,99.0,47.0,31.0,-48.0,sprained left ankle,DTD,5,F,IND,21.0,208.28,104.32616
TJ Leaf,2017,114.0,30.0,7.0,5.0,5.0,8.0,56.0,35.0,21.0,9.0,5.0,28.0,15.0,99.0,47.0,31.0,-48.0,sprained left ankle,DTD,5,F,IND,21.0,208.28,104.32616
TJ Leaf,2018,147.0,37.0,12.0,5.0,4.0,12.0,87.0,57.0,30.0,13.0,10.0,40.0,13.0,128.0,62.0,47.0,26.0,sprained left ankle,DTD,1,F,IND,22.0,208.28,102.0582
TJ Leaf,2018,147.0,37.0,12.0,5.0,4.0,12.0,87.0,57.0,30.0,13.0,10.0,40.0,13.0,128.0,62.0,47.0,26.0,sprained left ankle,DTD,1,F,IND,22.0,208.28,102.0582
Tacko Fall,2019,27.0,10.0,9.0,5.0,2.0,3.0,16.0,14.0,2.0,10.0,5.0,0.0,0.0,15.0,11.0,7.0,5.0,concussion,DTD,2,C,BOS,24.0,226.06,141.06711
Taj Gibson,2010,796.0,283.0,115.0,124.0,52.0,85.0,647.0,420.0,227.0,179.0,125.0,5.0,1.0,713.0,335.0,92.0,32.0,right ankle/foot injury,DNP,2,PF,CHI,26.0,205.74,102.0582
Taj Gibson,2011,470.0,175.0,59.0,92.0,27.0,44.0,384.0,249.0,135.0,126.0,84.0,4.0,0.0,387.0,193.0,73.0,289.0,sprained left ankle,DNP,2,PF,CHI,27.0,205.74,102.0582
Taj Gibson,2012,753.0,235.0,103.0,130.0,47.0,75.0,543.0,328.0,215.0,227.0,157.0,2.0,0.0,639.0,298.0,101.0,336.0,sprained left knee,DNP,4,PF,CHI,28.0,205.74,102.0582
Taj Gibson,2015,722.0,192.0,91.0,89.0,45.0,102.0,517.0,311.0,206.0,201.0,144.0,4.0,0.0,581.0,289.0,85.0,-82.0,strained right hamstring,DTD,2,PF,CHI,31.0,205.74,102.0582
Taj Gibson,2018,1019.0,231.0,90.0,54.0,67.0,107.0,569.0,365.0,204.0,201.0,148.0,36.0,11.0,748.0,430.0,91.0,32.0,strained left calf,DTD,3,PF,MIN,34.0,205.74,105.233345
Taj Gibson,2019,535.0,169.0,69.0,31.0,40.0,74.0,363.0,230.0,133.0,123.0,92.0,23.0,5.0,399.0,219.0,67.0,-246.0,illness,DTD,2,PF,NYK,35.0,205.74,105.233345
Tarik Black,2014,151.0,85.0,32.0,5.0,13.0,10.0,175.0,99.0,76.0,49.0,27.0,1.0,0.0,116.0,62.0,33.0,-7.0,thigh injury,DNP,3,C,LAL,23.0,210.82,116.57314
Tarik Black,2016,286.0,138.0,44.0,32.0,26.0,34.0,274.0,170.0,104.0,100.0,62.0,1.0,0.0,210.0,112.0,62.0,62.0,sprained right ankle,DTD,8,C,LAL,25.0,205.74,113.398
Tarik Black,2017,341.0,169.0,64.0,46.0,31.0,33.0,310.0,185.0,125.0,100.0,66.0,9.0,1.0,262.0,137.0,71.0,-116.0,eye injury,DTD,2,C,HOU,26.0,205.74,113.398
Taurean Prince,2019,861.0,174.0,121.0,27.0,60.0,142.0,341.0,296.0,45.0,106.0,85.0,404.0,160.0,744.0,308.0,69.0,-29.0,COVID-19 coronavirus,out for season,1,F,BKN,26.0,200.66,98.88306
Tayshaun Prince,2010,1132.0,108.0,102.0,43.0,40.0,254.0,402.0,291.0,111.0,174.0,125.0,103.0,43.0,978.0,482.0,83.0,-268.0,back injury / illness,P,2,SF,DET,31.0,205.74,97.52228
Tayshaun Prince,2013,714.0,94.0,89.0,25.0,56.0,192.0,353.0,289.0,64.0,106.0,65.0,94.0,31.0,764.0,309.0,92.0,218.0,sore left knee,DNP,4,SF,MEM,34.0,205.74,97.52228
Tayshaun Prince,2014,470.0,67.0,34.0,20.0,31.0,114.0,235.0,190.0,45.0,60.0,39.0,85.0,29.0,497.0,201.0,83.0,-9.0,hip injury,DTD,2,SF,DET,35.0,205.74,97.52228
Terance Mann,2019,70.0,34.0,20.0,4.0,8.0,36.0,40.0,32.0,8.0,18.0,10.0,13.0,2.0,63.0,29.0,25.0,-7.0,surgery on right hand,out indefinitely,1,G-F,LAC,23.0,195.58,97.52228
Terrance Ferguson,2017,51.0,32.0,7.0,2.0,7.0,3.0,15.0,9.0,6.0,9.0,6.0,23.0,5.0,46.0,20.0,25.0,6.0,concussion,out indefinitely,2,G,OKC,20.0,200.66,83.46093
Terrance Ferguson,2019,551.0,271.0,58.0,16.0,42.0,87.0,161.0,123.0,38.0,48.0,35.0,338.0,124.0,464.0,196.0,79.0,-69.0,right hip injury,DTD,4,G,OKC,22.0,198.12,86.18248
Terrel Harris,2012,137.0,52.0,41.0,4.0,15.0,39.0,75.0,49.0,26.0,50.0,35.0,51.0,10.0,124.0,46.0,39.0,-47.0,illness,DTD,1,SG,NOH,25.0,193.04,86.18248
Terrence Jones,2013,426.0,82.0,43.0,64.0,28.0,49.0,291.0,206.0,85.0,91.0,54.0,69.0,20.0,354.0,176.0,45.0,75.0,strained right shoulder,DNP,4,PF,HOU,22.0,205.74,114.30518
Terrence Jones,2015,849.0,149.0,84.0,91.0,42.0,82.0,447.0,293.0,154.0,235.0,149.0,109.0,36.0,711.0,332.0,80.0,-137.0,facial  injury,eyelid,5,PF,HOU,24.0,205.74,114.30518
Terrence Ross,2012,220.0,53.0,23.0,9.0,24.0,21.0,66.0,48.0,18.0,17.0,12.0,102.0,32.0,223.0,88.0,33.0,-15.0,sprained left ankle,DNP,5,SG,TOR,22.0,198.12,88.45044
Terrence Ross,2014,1108.0,227.0,106.0,35.0,84.0,97.0,312.0,264.0,48.0,117.0,97.0,524.0,193.0,984.0,409.0,97.0,204.0,surgery on left ankle to remove bone spurs,out indefinitely,1,SG,TOR,24.0,200.66,88.45044
Terrence Ross,2016,997.0,161.0,60.0,30.0,86.0,70.0,226.0,201.0,25.0,112.0,86.0,428.0,167.0,841.0,372.0,101.0,293.0,sprained/strained right index finger,DTD,1,SG,ORL,26.0,200.66,88.45044
Terrence Ross,2017,741.0,147.0,82.0,33.0,84.0,108.0,214.0,194.0,20.0,79.0,60.0,354.0,119.0,673.0,281.0,72.0,-43.0,sprained MCL in right knee and fractured right leg,out indefinitely,2,SG,ORL,27.0,200.66,93.43995
Terrence Williams,2011,79.0,13.0,14.0,1.0,6.0,16.0,37.0,35.0,2.0,16.0,11.0,19.0,6.0,77.0,31.0,16.0,-22.0,DNP,P,4,SF,SAC,25.0,198.12,99.79024
Thabo Sefolosha,2012,518.0,175.0,73.0,43.0,98.0,117.0,308.0,257.0,51.0,67.0,58.0,212.0,84.0,428.0,188.0,90.0,309.0,strained neck,DNP,1,SG,OKC,29.0,200.66,97.52228
Thabo Sefolosha,2016,609.0,131.0,88.0,43.0,119.0,146.0,407.0,339.0,68.0,130.0,89.0,156.0,56.0,480.0,232.0,91.0,-19.0,sprained left knee,DTD,5,SG,ATL,33.0,200.66,99.79024
Thabo Sefolosha,2018,112.0,29.0,21.0,4.0,27.0,17.0,82.0,73.0,9.0,18.0,11.0,33.0,17.0,76.0,42.0,29.0,0.0,strained right hamstring,DTD,4,SG,UTA,35.0,200.66,99.79024
Thaddeus Young,2011,790.0,132.0,83.0,20.0,72.0,52.0,328.0,205.0,123.0,133.0,88.0,8.0,2.0,667.0,350.0,60.0,88.0,upper respiratory infection,DNP,3,PF,PHI,24.0,203.2,99.79024
Thaddeus Young,2012,1417.0,235.0,113.0,81.0,128.0,147.0,637.0,399.0,238.0,266.0,184.0,5.0,1.0,1197.0,616.0,109.0,220.0,strained left hamstring,out indefinitely,2,PF,PHI,25.0,203.2,106.59412
Thaddeus Young,2014,1371.0,218.0,166.0,35.0,182.0,205.0,425.0,285.0,140.0,234.0,152.0,277.0,79.0,1304.0,570.0,84.0,-628.0,strained left knee,DTD,1,PF,BKN,27.0,203.2,100.243835
Thaddeus Young,2018,1053.0,200.0,110.0,46.0,141.0,147.0,571.0,356.0,215.0,147.0,84.0,142.0,39.0,912.0,465.0,89.0,321.0,right hand injury,DTD,1,PF,IND,31.0,203.2,100.243835
Thomas Robinson,2013,399.0,128.0,84.0,20.0,34.0,48.0,355.0,218.0,137.0,133.0,71.0,1.0,0.0,366.0,164.0,77.0,-166.0,strained patella in left knee,DNP,3,PF,POR,23.0,208.28,107.501305
Thomas Robinson,2014,311.0,151.0,68.0,26.0,30.0,33.0,329.0,229.0,100.0,105.0,51.0,2.0,0.0,270.0,130.0,77.0,-4.0,bruised ribs,DTD,3,PF,PHI,24.0,208.28,107.501305
Thomas Robinson,2015,353.0,114.0,64.0,35.0,40.0,33.0,350.0,230.0,120.0,100.0,57.0,2.0,0.0,302.0,148.0,68.0,-93.0,illness,DTD,2,PF,BKN,25.0,208.28,107.501305
Thon Maker,2019,350.0,125.0,49.0,59.0,27.0,59.0,226.0,166.0,60.0,128.0,93.0,126.0,35.0,275.0,111.0,78.0,-152.0,sprained right ankle,DTD,1,C,DET,23.0,213.36,100.243835
Tiago Splitter,2010,113.0,43.0,16.0,9.0,11.0,15.0,63.0,38.0,25.0,54.0,33.0,1.0,0.0,77.0,40.0,25.0,-6.0,strained right plantaris muscle / calf injury,CBC,6,C,SAS,26.0,210.82,108.86208
Tiago Splitter,2016,73.0,26.0,6.0,3.0,5.0,11.0,45.0,29.0,16.0,21.0,17.0,1.0,0.0,54.0,28.0,13.0,8.0,strained right hamstring,out indefinitely,3,C,PHI,32.0,210.82,111.13004
Tim Duncan,2011,726.0,89.0,87.0,104.0,30.0,130.0,467.0,365.0,102.0,184.0,132.0,3.0,0.0,598.0,297.0,55.0,232.0,rest,DNP,7,C,SAS,36.0,210.82,115.66596
Tim Duncan,2012,1734.0,183.0,176.0,201.0,79.0,253.0,974.0,772.0,202.0,450.0,328.0,10.0,2.0,1390.0,702.0,105.0,664.0,rest,DNP,7,C,SAS,37.0,210.82,115.66596
Tim Duncan,2014,1569.0,214.0,202.0,178.0,65.0,275.0,990.0,749.0,241.0,471.0,341.0,6.0,0.0,1214.0,614.0,100.0,468.0,rest,DTD,5,C,SAS,39.0,210.82,113.398
Tim Frazier,2016,598.0,144.0,126.0,7.0,66.0,395.0,225.0,183.0,42.0,159.0,121.0,120.0,47.0,489.0,215.0,68.0,-52.0,sprained right wrist,DTD,2,PG,NOP,26.0,185.42,77.11064
Tim Frazier,2017,259.0,116.0,73.0,3.0,47.0,240.0,137.0,112.0,25.0,67.0,48.0,91.0,23.0,250.0,94.0,68.0,-120.0,fractured nose,DTD,2,PG,WAS,27.0,185.42,77.11064
Tim Hardaway Jr.,2016,720.0,92.0,63.0,14.0,36.0,115.0,157.0,141.0,16.0,135.0,104.0,313.0,94.0,633.0,261.0,93.0,124.0,sore groin,DTD,2,G,ATL,25.0,198.12,92.98636
Tim Hardaway Jr.,2018,1404.0,171.0,134.0,11.0,75.0,192.0,261.0,226.0,35.0,314.0,263.0,548.0,185.0,1178.0,478.0,75.0,-340.0,back injury,DTD,6,G,DAL,27.0,198.12,92.98636
Tim Quarterman,2016,22.0,3.0,5.0,2.0,2.0,10.0,8.0,6.0,2.0,0.0,0.0,8.0,4.0,13.0,9.0,14.0,16.0,sprained left ankle,DTD,2,SG,POR,22.0,198.12,86.18248
Timofey Mozgov,2010,109.0,77.0,37.0,23.0,18.0,18.0,75.0,55.0,20.0,47.0,31.0,0.0,0.0,94.0,39.0,31.0,-62.0,left calf injury,DNP,6,C,DEN,24.0,215.9,113.398
Timofey Mozgov,2011,134.0,53.0,18.0,16.0,5.0,9.0,100.0,60.0,40.0,35.0,22.0,0.0,0.0,101.0,56.0,27.0,23.0,strained lower back,DNP,6,C,DEN,25.0,215.9,113.398
Timofey Mozgov,2014,903.0,269.0,136.0,113.0,38.0,69.0,652.0,446.0,206.0,277.0,214.0,31.0,7.0,646.0,341.0,92.0,-92.0,arthroscopic surgery on right knee,out indefinitely,1,C,CLE,28.0,215.9,113.398
Timofey Mozgov,2015,936.0,245.0,147.0,120.0,37.0,71.0,628.0,412.0,216.0,270.0,201.0,8.0,1.0,681.0,367.0,101.0,320.0,strained right shoulder,DTD,2,C,CLE,29.0,215.9,124.7378
Tobias Harris,2013,648.0,125.0,71.0,43.0,33.0,80.0,323.0,249.0,74.0,163.0,118.0,134.0,40.0,562.0,245.0,50.0,-122.0,sprained left ankle,DNP,13,SF,ORL,21.0,205.74,106.59412
Tobias Harris,2014,1471.0,216.0,145.0,44.0,75.0,147.0,629.0,511.0,118.0,361.0,293.0,207.0,70.0,1159.0,554.0,90.0,-366.0,strained right calf,DTD,5,SF,ORL,22.0,205.74,106.59412
Tobias Harris,2015,1103.0,127.0,110.0,37.0,79.0,128.0,474.0,378.0,96.0,228.0,185.0,243.0,82.0,888.0,418.0,73.0,-126.0,sore left ankle,DTD,3,SF,DET,23.0,205.74,106.59412
Tobias Harris,2019,1824.0,238.0,170.0,56.0,73.0,311.0,724.0,636.0,88.0,321.0,268.0,472.0,168.0,1475.0,694.0,98.0,159.0,sore right ankle,DTD,1,SF,PHI,27.0,203.2,102.511795
Tomas Satoransky,2016,118.0,43.0,31.0,2.0,17.0,67.0,60.0,45.0,15.0,29.0,20.0,28.0,4.0,114.0,47.0,30.0,17.0,illness,DTD,1,SG,WAS,25.0,200.66,95.25432
Toney Douglas,2010,691.0,169.0,76.0,5.0,83.0,176.0,187.0,136.0,51.0,120.0,100.0,293.0,107.0,582.0,242.0,69.0,-65.0,bruised right quadriceps,DNP,2,PG,NYK,25.0,187.96,83.91452
Toney Douglas,2011,676.0,123.0,70.0,2.0,60.0,223.0,195.0,146.0,49.0,74.0,57.0,299.0,113.0,614.0,253.0,60.0,104.0,virus,DNP,1,PG,NYK,26.0,187.96,83.91452
Toney Douglas,2012,497.0,121.0,101.0,2.0,56.0,135.0,123.0,92.0,31.0,82.0,70.0,214.0,71.0,490.0,178.0,70.0,12.0,left hip pointer,DNP,5,PG,SAC,27.0,187.96,83.91452
Tony Allen,2010,542.0,202.0,112.0,41.0,108.0,106.0,198.0,130.0,68.0,177.0,115.0,12.0,1.0,428.0,213.0,100.0,-109.0,sore left knee,DNP,6,SG,MEM,29.0,193.04,96.6151
Tony Allen,2011,649.0,161.0,87.0,41.0,123.0,101.0,194.0,119.0,75.0,188.0,141.0,29.0,4.0,497.0,252.0,62.0,47.0,hip injury,DTD,7,SG,MEM,30.0,193.04,96.6151
Tony Allen,2012,816.0,224.0,125.0,56.0,152.0,101.0,345.0,220.0,125.0,246.0,194.0,43.0,10.0,677.0,306.0,91.0,316.0,strained right groin,DNP,1,SG,MEM,31.0,193.04,96.6151
Tony Allen,2013,971.0,261.0,140.0,47.0,167.0,165.0,484.0,298.0,186.0,269.0,196.0,55.0,11.0,843.0,382.0,99.0,169.0,hip injury,DNP,26,SG,MEM,32.0,193.04,96.6151
Tony Allen,2014,539.0,188.0,102.0,20.0,109.0,98.0,271.0,174.0,97.0,148.0,94.0,43.0,9.0,453.0,218.0,67.0,137.0,flu / stomach virus,DTD,7,SG,MEM,33.0,193.04,96.6151
Tony Allen,2015,600.0,192.0,94.0,38.0,151.0,86.0,350.0,224.0,126.0,127.0,71.0,46.0,15.0,546.0,257.0,81.0,104.0,sore right knee,DTD,4,SG,MEM,34.0,193.04,96.6151
Tony Allen,2016,697.0,185.0,97.0,26.0,125.0,76.0,356.0,216.0,140.0,179.0,124.0,49.0,17.0,576.0,278.0,68.0,-81.0,right knee injury,DTD,7,SG,MEM,35.0,193.04,96.6151
Tony Allen,2017,454.0,151.0,80.0,18.0,74.0,79.0,283.0,168.0,115.0,87.0,48.0,49.0,14.0,435.0,196.0,65.0,-12.0,left knee inflammation,DTD,2,SG,NOP,36.0,193.04,96.6151
Tony Battie,2010,97.0,42.0,8.0,16.0,7.0,11.0,87.0,71.0,16.0,17.0,9.0,6.0,2.0,92.0,43.0,32.0,-50.0,rotator cuff injury,DTD,4,C,PHI,35.0,210.82,108.86208
Tony Bradley,2017,21.0,6.0,2.0,0.0,0.0,1.0,14.0,8.0,6.0,4.0,3.0,1.0,0.0,21.0,9.0,10.0,-5.0,gastroenteritis,DTD,2,C,UTA,20.0,208.28,112.490814
Tony Bradley,2018,8.0,4.0,1.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,-10.0,surgery on right knee,out indefinitely,1,C,UTA,21.0,208.28,112.490814
Tony Parker,2010,1268.0,137.0,180.0,3.0,72.0,465.0,220.0,192.0,28.0,289.0,208.0,54.0,18.0,1053.0,521.0,77.0,251.0,strained left calf muscle,out indefinitely,4,PG,SAS,29.0,187.96,83.91452
Tony Parker,2011,987.0,93.0,152.0,4.0,58.0,350.0,161.0,141.0,20.0,235.0,186.0,56.0,19.0,766.0,391.0,57.0,155.0,rest,DNP,5,PG,SAS,30.0,187.96,83.91452
Tony Parker,2014,1400.0,120.0,211.0,11.0,51.0,460.0,174.0,150.0,24.0,274.0,221.0,104.0,41.0,1149.0,569.0,87.0,208.0,bruised ribs,DTD,5,PG,SAS,33.0,187.96,83.91452
